"","x","y","var","Species"
"1",-9.06089998328167,0.55045811851776,"bio1","M.religiosa W"
"2",-7.44620037078857,0.55045811851776,"bio1","M.religiosa W"
"3",-5.83150075829547,0.530302381088533,"bio1","M.religiosa W"
"4",-4.21680114580237,0.510308238808305,"bio1","M.religiosa W"
"5",-2.60210153330927,0.490528964950628,"bio1","M.religiosa W"
"6",-0.987401920816172,0.471013755671105,"bio1","M.religiosa W"
"7",0.627297691676928,0.451807486324961,"bio1","M.religiosa W"
"8",2.24199730417003,0.432950568734668,"bio1","M.religiosa W"
"9",3.85669691666313,0.414478892002166,"bio1","M.religiosa W"
"10",5.47139652915623,0.396423836570466,"bio1","M.religiosa W"
"11",7.08609614164933,0.378812348222196,"bio1","M.religiosa W"
"12",8.70079575414243,0.361667079695069,"bio1","M.religiosa W"
"13",10.3154953666355,0.345006566817585,"bio1","M.religiosa W"
"14",11.9301949791286,0.328845432855322,"bio1","M.religiosa W"
"15",13.5448945916217,0.313194649930109,"bio1","M.religiosa W"
"16",15.1595942041148,0.298061790604226,"bio1","M.religiosa W"
"17",16.7742938166079,0.283451342938454,"bio1","M.religiosa W"
"18",18.388993429101,0.269364933494259,"bio1","M.religiosa W"
"19",20.0036930415941,0.255801690917168,"bio1","M.religiosa W"
"20",21.6183926540872,0.242758427611004,"bio1","M.religiosa W"
"21",23.2330922665803,0.23023003302001,"bio1","M.religiosa W"
"22",24.8477918790734,0.2182096093715,"bio1","M.religiosa W"
"23",26.4624914915665,0.206688821395245,"bio1","M.religiosa W"
"24",28.0771911040596,0.195658077180312,"bio1","M.religiosa W"
"25",29.6918907165527,0.185106701051101,"bio1","M.religiosa W"
"26",31.3065903290458,0.185106701051101,"bio1","M.religiosa W"
"27",-227.690746804942,0.381344636564951,"bio12","M.religiosa W"
"28",54.0649833679199,0.381344636564951,"bio12","M.religiosa W"
"29",335.820713540782,0.363198968346799,"bio12","M.religiosa W"
"30",617.576443713644,0.345580281303538,"bio12","M.religiosa W"
"31",899.332173886506,0.328507956296295,"bio12","M.religiosa W"
"32",1181.08790405937,0.311996865830288,"bio12","M.religiosa W"
"33",1462.84363423223,0.296057661383426,"bio12","M.religiosa W"
"34",1744.59936440509,0.280697090952719,"bio12","M.religiosa W"
"35",2026.35509457796,0.265918331479085,"bio12","M.religiosa W"
"36",2308.11082475082,0.251721324404592,"bio12","M.religiosa W"
"37",2589.86655492368,0.238103117744836,"bio12","M.religiosa W"
"38",2871.62228509654,0.22505816738729,"bio12","M.religiosa W"
"39",3153.3780152694,0.212578720735773,"bio12","M.religiosa W"
"40",3435.13374544227,0.200655038592231,"bio12","M.religiosa W"
"41",3716.88947561513,0.189275770818109,"bio12","M.religiosa W"
"42",3998.64520578799,0.1784281450037,"bio12","M.religiosa W"
"43",4280.40093596085,0.168098294340427,"bio12","M.religiosa W"
"44",4562.15666613371,0.158271411438695,"bio12","M.religiosa W"
"45",4843.91239630658,0.148932018123143,"bio12","M.religiosa W"
"46",5125.66812647944,0.14006412859359,"bio12","M.religiosa W"
"47",5407.4238566523,0.131651360958537,"bio12","M.religiosa W"
"48",5689.17958682516,0.123677171419909,"bio12","M.religiosa W"
"49",5970.93531699803,0.116124914945976,"bio12","M.religiosa W"
"50",6252.69104717089,0.108977977240498,"bio12","M.religiosa W"
"51",6534.44677734375,0.102219815122782,"bio12","M.religiosa W"
"52",6816.20250751661,0.102219815122782,"bio12","M.religiosa W"
"53",3.14985457710598,0.472634604941328,"bio15","M.religiosa W"
"54",8.0383825302124,0.472634604941328,"bio15","M.religiosa W"
"55",12.9269104833188,0.457414178698844,"bio15","M.religiosa W"
"56",17.8154384364253,0.442406109013759,"bio15","M.religiosa W"
"57",22.7039663895317,0.427628823533065,"bio15","M.religiosa W"
"58",27.5924943426381,0.413098983662819,"bio15","M.religiosa W"
"59",32.4810222957445,0.398831539454541,"bio15","M.religiosa W"
"60",37.3695502488509,0.38483971372822,"bio15","M.religiosa W"
"61",42.2580782019574,0.371135054541724,"bio15","M.religiosa W"
"62",47.1466061550638,0.357727523526067,"bio15","M.religiosa W"
"63",52.0351341081702,0.344625492887537,"bio15","M.religiosa W"
"64",56.9236620612766,0.331835857261424,"bio15","M.religiosa W"
"65",61.8121900143831,0.319364088800263,"bio15","M.religiosa W"
"66",66.7007179674895,0.307214349340339,"bio15","M.religiosa W"
"67",71.5892459205959,0.295389551103546,"bio15","M.religiosa W"
"68",76.4777738737023,0.28389142779582,"bio15","M.religiosa W"
"69",81.3663018268088,0.272720648609581,"bio15","M.religiosa W"
"70",86.2548297799152,0.261876895414453,"bio15","M.religiosa W"
"71",91.1433577330216,0.251358949640417,"bio15","M.religiosa W"
"72",96.031885686128,0.241164774241385,"bio15","M.religiosa W"
"73",100.920413639234,0.231291596102528,"bio15","M.religiosa W"
"74",105.808941592341,0.221735967574847,"bio15","M.religiosa W"
"75",110.697469545447,0.21249390105847,"bio15","M.religiosa W"
"76",115.585997498554,0.203560848605754,"bio15","M.religiosa W"
"77",120.47452545166,0.194931827691086,"bio15","M.religiosa W"
"78",125.363053404767,0.194931827691086,"bio15","M.religiosa W"
"79",1.11297250830609,0.0918359583928096,"bio2","M.religiosa W"
"80",1.76399993896484,0.0918359583928096,"bio2","M.religiosa W"
"81",2.4150273696236,0.100962324560533,"bio2","M.religiosa W"
"82",3.06605480028235,0.110881155810442,"bio2","M.religiosa W"
"83",3.71708223094111,0.121644406813721,"bio2","M.religiosa W"
"84",4.36810966159986,0.133304661621215,"bio2","M.religiosa W"
