"","x","y","var","Species"
"85",4.77180968160215,0.398855798268219,"bio2","M.religiosa East"
"86",5.11734760325888,0.388578944119564,"bio2","M.religiosa East"
"87",5.46288552491561,0.378424812595399,"bio2","M.religiosa East"
"88",5.80842344657234,0.368398732826408,"bio2","M.religiosa East"
"89",6.15396136822908,0.358505688484762,"bio2","M.religiosa East"
"90",6.49949928988581,0.348750215727538,"bio2","M.religiosa East"
"91",6.84503721154254,0.339136524386503,"bio2","M.religiosa East"
"92",7.19057513319928,0.329668402540411,"bio2","M.religiosa East"
"93",7.53611305485601,0.320349320975305,"bio2","M.religiosa East"
"94",7.88165097651274,0.311182407613418,"bio2","M.religiosa East"
"95",8.22718889816948,0.30217042280182,"bio2","M.religiosa East"
"96",8.57272681982621,0.293315848642122,"bio2","M.religiosa East"
